,StopID,NextRide,Location,Juris,Type_,Direction,Routes,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4
398,8418.0,,75TH AVE & OSBORN RD,Phoenix,,,,7501 W OSBORN RD,Cave Creek,AZ,85033.0,3719.0
399,8419.0,,75TH AVE & WELDON AVE,Phoenix,,,,7502 W WHITTON AVE,Cave Creek,AZ,85033.0,3725.0
400,8420.0,,75TH AVE & INDIAN SCHOOL RD,Phoenix,,,,4040 N 75TH AVE,Cave Creek,AZ,85033.0,3727.0
401,8421.0,,75TH AVE & HEATHERBRAE DR,Phoenix,,,,7501 W HEATHERBRAE DR,Cave Creek,AZ,85033.0,2411.0
402,8422.0,,75TH AVE & SELLS DR,Phoenix,,,,7501 W SELLS DR,Cave Creek,AZ,85033.0,2444.0
403,8424.0,,75TH AVE & GLENROSA AVE,Phoenix,,,,7432 W GLENROSA AVE,Cave Creek,AZ,85033.0,2518.0
404,8425.0,,75TH AVE & INDIAN SCHOOL RD,Phoenix,,,,7434 W INDIAN SCHOOL RD,Cave Creek,AZ,85033.0,3138.0
405,8426.0,,75TH AVE & WELDON AVE,Phoenix,,,,3825 N 75TH AVE,Cave Creek,AZ,85033.0,3703.0
406,8427.0,,75TH AVE & OSBORN RD,Phoenix,,,,3451 N 75TH AVE,Cave Creek,AZ,85033.0,
407,8428.0,,75TH AVE & CHEERY LYNN RD,Phoenix,,,,7302 W THOMAS RD,Cave Creek,AZ,85033.0,5528.0
408,8429.0,,NB 75TH AVE FS THOMAS,Phoenix,,,,2929 N 75TH AVE,Cave Creek,AZ,85033.0,5400.0
409,8441.0,,GREENWAY PKWY & 9TH ST,Phoenix,,,,850 E GREENWAY PKWY,Phoenix,AZ,85022.0,6652.0
410,8443.0,,51ST AVE & ROOSEVELT ST,Phoenix,,,,5101 W ROOSEVELT ST,Phoenix,AZ,85043.0,2717.0
411,8444.0,,51ST AVE & FILLMORE ST,Phoenix,,,,440 N 51ST AVE,Phoenix,AZ,85043.0,2706.0
412,8445.0,,51ST AVE & VAN BUREN ST,Phoenix,,,,302 N 51ST AVE,Phoenix,AZ,85043.0,2704.0
413,8446.0,,51ST AVE & FILLMORE ST,Phoenix,,,,620 N 51ST AVE,Phoenix,AZ,85043.0,2702.0
414,8447.0,,BASELINE RD & 30TH WY,Phoenix,,,,7534 S 30TH RUN,Phoenix,AZ,85042.0,6053.0
415,8448.0,,BASELINE RD & 34TH ST,Phoenix,,,,3401 E BASELINE RD,Phoenix,AZ,85042.0,7203.0
416,8449.0,,BASELINE RD & 34TH ST,Phoenix,,,,3308 E BASELINE RD,Phoenix,AZ,85042.0,9645.0
417,5691.0,,INDIAN SCHOOL RD & 44TH ST,Phoenix,,,,4350 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5333.0
418,5692.0,,INDIAN SCHOOL RD & 45TH PL,Phoenix,,,,4520 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5434.0
419,5693.0,,INDIAN SCHOOL RD & 50TH ST,Phoenix,,,,4955 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5582.0
420,5694.0,,INDIAN SCHOOL RD & 52ND ST,Phoenix,,,,3660 N 52ND ST,Maricopa,AZ,85018.0,6123.0
421,5695.0,,INDIAN SCHOOL RD & 56TH ST,Phoenix,,,,5549 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,6144.0
422,5698.0,,INDIAN SCHOOL RD & ARCADIA DR,Phoenix,,,,4747 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5417.0
423,5706.0,,INDIAN SCHOOL RD & 60TH ST,Phoenix,,,,3640 N 60TH ST,Maricopa,AZ,85018.0,6708.0
424,5711.0,,KNOX RD & 44TH ST,Phoenix,,,,13030 S 44TH PL,Chandler,AZ,85044.0,4013.0
425,5714.0,,LINCOLN DR & SQUAW PEAK DR,Phoenix,,,,2231 E LINCOLN CIR,Avondale,AZ,85016.0,1210.0
426,5715.0,,LINCOLN DR & 22ND ST,Phoenix,,,,2110 E LINCOLN DR,Avondale,AZ,85016.0,1123.0
427,5731.0,,MAYO BLVD -- 56TH ST & TATUM BLVD,Phoenix,,,,19801 N TATUM BLVD,Phoenix,AZ,85050.0,4201.0
428,5737.0,,MCDOWELL RD & 30TH ST,Phoenix,,,,2934 E MCDOWELL RD,Tempe,AZ,85008.0,3619.0
429,5738.0,,MCDOWELL RD & 10TH ST,Phoenix,,,,902 E MCDOWELL RD,Phoenix,AZ,85006.0,2501.0
430,5739.0,,MCDOWELL RD & 12TH ST,Phoenix,,,,1130 E MCDOWELL RD,Phoenix,AZ,85006.0,2611.0
431,5817.0,,RAY RD & 40TH PL,Phoenix,,,,4005 E CASSIA WAY,Chandler,AZ,85044.0,616.0
432,5740.0,,MCDOWELL RD & 14TH ST,Phoenix,,,,1346 E MCDOWELL RD,Phoenix,AZ,85006.0,2616.0
433,5741.0,,MCDOWELL RD & 16TH ST,Phoenix,,,,1538 E MCDOWELL RD,Phoenix,AZ,85006.0,2939.0
434,5742.0,,MCDOWELL RD & 18TH ST,Phoenix,,,,1736 E MCDOWELL RD,Phoenix,AZ,85006.0,3034.0
435,5743.0,,MCDOWELL RD & 19TH ST,Phoenix,,,,1836 E MCDOWELL RD,Phoenix,AZ,85006.0,3051.0
436,5744.0,,MCDOWELL RD & 21ST PL,Phoenix,,,,2101 E MCDOWELL RD,Phoenix,AZ,85006.0,2430.0
437,5745.0,,MCDOWELL RD & 22ND PL,Phoenix,,,,2222 E MCDOWELL RD,Phoenix,AZ,85006.0,2466.0
438,5746.0,,MCDOWELL RD & 24TH ST,Phoenix,,,,2346 E MCDOWELL RD,Phoenix,AZ,85006.0,2440.0
439,5747.0,,MCDOWELL RD & 27TH PL,Phoenix,,,,2702 E MCDOWELL RD,Tempe,AZ,85008.0,3615.0
440,5748.0,,MCDOWELL RD & 32ND ST,Phoenix,,,,3144 E MCDOWELL RD,Tempe,AZ,85008.0,3742.0
441,5750.0,,MCDOWELL RD & 36TH ST,Phoenix,,,,3551 E MCDOWELL RD,Tempe,AZ,85008.0,3847.0
442,5751.0,,MCDOWELL RD & 38TH ST,Phoenix,,,,3730 E MCDOWELL RD,Tempe,AZ,85008.0,4304.0
443,5752.0,,MCDOWELL RD & 3RD ST,Phoenix,,,,202 E MCDOWELL RD,Phoenix,AZ,85004.0,4588.0
444,5753.0,,MCDOWELL RD & 40TH ST,Phoenix,,,,3980 E MCDOWELL RD,Tempe,AZ,85008.0,4308.0
445,5754.0,,MCDOWELL RD & 41ST PL,Phoenix,,,,4040 E MCDOWELL RD,Tempe,AZ,85008.0,4414.0
446,5755.0,,MCDOWELL RD & 44TH ST,Phoenix,,,,4352 E MCDOWELL RD,Tempe,AZ,85008.0,4502.0
447,5756.0,,MCDOWELL RD & 46TH ST,Phoenix,,,,1600 N 46TH ST,Tempe,AZ,85008.0,4108.0
448,5757.0,,MCDOWELL RD & 48TH ST,Phoenix,,,,4748 E MCDOWELL RD,Tempe,AZ,85008.0,4510.0
449,5758.0,,MCDOWELL RD & 50TH ST,Phoenix,,,,4940 E MCDOWELL RD,Tempe,AZ,85008.0,4228.0
450,5760.0,,MCDOWELL RD & 5TH ST,Phoenix,,,,340 E MCDOWELL RD,Phoenix,AZ,85004.0,1533.0
451,5761.0,,MCDOWELL RD & 64TH ST,Phoenix,,,,1802 N 64TH ST,Tempe,AZ,85008.0,3400.0
452,5765.0,,MCDOWELL RD & 7TH ST,Phoenix,,,,530 E MCDOWELL RD,Phoenix,AZ,85004.0,1549.0
453,5766.0,,MCDOWELL RD & BUSHMASTER BLVD,Phoenix,,,,5644 E MORELAND ST,Tempe,AZ,85008.0,3453.0
454,5801.0,,NORTHERN AVE & 12TH ST --WESTBOUND,Phoenix,,,,1146 E NORTHERN AVE,Phoenix,AZ,85020.0,4166.0
455,5802.0,,NORTHERN AVE & 16TH ST --WESTBOUND,Phoenix,,,,1530 E NORTHERN AVE,Phoenix,AZ,85020.0,3857.0
456,5803.0,,NORTHERN AVE & 3RD PL --WESTBOUND,Phoenix,,,,302 E NORTHERN AVE,Phoenix,AZ,85020.0,4060.0
457,5804.0,,NORTHERN AVE & 7TH ST --WESTBOUND,Phoenix,,,,631 E MANZANITA PL,Phoenix,AZ,85020.0,3666.0
458,5805.0,,NORTHERN AVE & PUEBLO RD --WESTBOUND,Phoenix,,,,1000 E NORTHERN AVE,Phoenix,AZ,85020.0,4118.0
459,5811.0,,OSBORN RD & 14TH ST,Phoenix,,,,1364 E OSBORN RD,Phoenix,AZ,85014.0,5660.0
460,5812.0,,OSBORN RD & 16TH ST,Phoenix,,,,3402 N 16TH ST,Avondale,AZ,85016.0,7119.0
461,5818.0,,RAY RD & 46TH PL,Phoenix,,,,13838 S 46TH PL,Chandler,AZ,85044.0,7800.0
462,5819.0,,RAY RD & 48TH ST,Phoenix,,,,4734 E RAY RD,Chandler,AZ,85044.0,6225.0
463,5820.0,,RAY RD & 50TH ST,Phoenix,,,,4950 E RAY RD,Chandler,AZ,85044.0,6422.0
464,5821.0,,RAY RD & RANCH CIR,Phoenix,,,,4287 E CASSIA WAY,Chandler,AZ,85044.0,4653.0
465,5823.0,,ROESER RD & 12TH WY,Phoenix,,,,1230 E ROESER RD,Phoenix,AZ,85040.0,3237.0
466,5824.0,,ROESER RD & 14TH WY,Phoenix,,,,1435 E ROESER RD,Phoenix,AZ,85040.0,3240.0
467,5825.0,,ROESER RD & 44TH ST,Phoenix,,,,4313 E COTTON CENTER BLVD,Phoenix,AZ,85040.0,8856.0
468,5826.0,,ROESER RD & 16TH ST,Phoenix,,,,5010 S 16TH ST,Phoenix,AZ,85040.0,2332.0
469,5827.0,,ROESER RD & 18TH PL,Phoenix,,,,1640 E ROESER RD,Phoenix,AZ,85040.0,3370.0
470,5828.0,,ROESER RD & 20TH ST,Phoenix,,,,1944 E ROESER RD,Phoenix,AZ,85040.0,3342.0
471,5829.0,,ROESER RD & 21ST PL,Phoenix,,,,5044 S 21ST PL,Phoenix,AZ,85040.0,2525.0
472,5830.0,,ROESER RD & 24TH ST,Phoenix,,,,2336 E ROESER RD,Phoenix,AZ,85040.0,3405.0
473,5831.0,,ROESER RD & 27ST ST,Phoenix,,,,2560 E ROESER RD,Phoenix,AZ,85040.0,3626.0
474,5832.0,,ROESER RD & 28TH ST,Phoenix,,,,2754 E ROESER RD,Phoenix,AZ,85040.0,3614.0
475,5833.0,,ROESER RD & 29TH ST,Phoenix,,,,2854 E ROESER RD,Phoenix,AZ,85040.0,3705.0
476,5834.0,,ROESER RD & 31ST ST,Phoenix,,,,2958 E ROESER RD,Phoenix,AZ,85040.0,3707.0
477,5835.0,,ROESER RD & 32ND ST,Phoenix,,,,3156 E ROESER RD,Phoenix,AZ,85040.0,3709.0
478,5836.0,,ROESER RD & 36TH ST,Phoenix,,,,3502 E ROESER RD,Phoenix,AZ,85040.0,3869.0
479,5837.0,,ROESER RD & 38TH PL,Phoenix,,,,3814 E ROESER RD,Phoenix,AZ,85040.0,3970.0
480,5838.0,,ROESER RD & 40TH ST,Phoenix,,,,3846 E ROESER RD,Phoenix,AZ,85040.0,9011.0
481,5839.0,,ROESER RD & 48TH ST,Phoenix,,,,5150 S 48TH ST,Phoenix,AZ,85040.0,8875.0
482,5840.0,,ROESER RD & 4TH ST,Phoenix,,,,330 E ROESER RD,Phoenix,AZ,85040.0,8714.0
483,5841.0,,ROESER RD & 7TH ST,Phoenix,,,,615 E ROESER RD,Phoenix,AZ,85040.0,8719.0
484,5842.0,,ROESER RD & 9TH ST,Phoenix,,,,5060 S 9TH ST,Phoenix,AZ,85040.0,2244.0
485,5843.0,,ROESER RD -- 34TH ST & 33RD ST,Phoenix,,,,3422 E ROESER RD,Phoenix,AZ,85040.0,3877.0
486,5845.0,,ROOSEVELT ST & 11TH ST,Phoenix,,,,1034 E ROOSEVELT ST,Phoenix,AZ,85006.0,6200.0
487,5846.0,,ROOSEVELT ST & 12TH ST,Phoenix,,,,1150 E ROOSEVELT ST,Phoenix,AZ,85006.0,4121.0
488,5847.0,,ROOSEVELT ST & 14TH ST,Phoenix,,,,1346 E ROOSEVELT ST,Phoenix,AZ,85006.0,4107.0
489,5848.0,,ROOSEVELT ST & 16TH ST,Phoenix,,,,1534 E ROOSEVELT ST,Phoenix,AZ,85006.0,3558.0
490,5849.0,,ROOSEVELT ST & 19TH ST,Phoenix,,,,1830 E ROOSEVELT ST,Phoenix,AZ,85006.0,3641.0
491,5850.0,,ROOSEVELT ST & 1ST ST,Phoenix,,,,924 N 1ST ST,Phoenix,AZ,85004.0,1901.0
492,5851.0,,ROOSEVELT ST & 20TH ST,Phoenix,,,,1942 E ROOSEVELT ST,Phoenix,AZ,85006.0,4093.0
493,5852.0,,ROOSEVELT ST & 22ND PL,Phoenix,,,,2232 E ROOSEVELT ST,Phoenix,AZ,85006.0,3893.0
494,5853.0,,ROOSEVELT ST & 24TH ST,Phoenix,,,,918 N 24TH ST,Tempe,AZ,85008.0,6019.0
495,5854.0,,ROOSEVELT ST & 25TH PL,Phoenix,,,,1002 N 25TH PL,Tempe,AZ,85008.0,4968.0
496,5855.0,,ROOSEVELT ST & 27TH ST,Phoenix,,,,2646 E ROOSEVELT ST,Tempe,AZ,85008.0,4945.0
497,5856.0,,ROOSEVELT ST & 28TH ST,Phoenix,,,,1002 N 28TH ST,Tempe,AZ,85008.0,5002.0
498,5857.0,,ROOSEVELT ST & 30TH ST,Phoenix,,,,2938 E ROOSEVELT ST,Tempe,AZ,85008.0,5040.0
499,5858.0,,ROOSEVELT ST & 32ND ST,Phoenix,,,,1002 N 32ND ST,Tempe,AZ,85008.0,5106.0
500,5859.0,,ROOSEVELT ST & 3RD ST,Phoenix,,,,220 E ROOSEVELT ST,Phoenix,AZ,85004.0,1951.0
501,5862.0,,ROOSEVELT ST & 7TH ST,Phoenix,,,,610 E ROOSEVELT ST,Phoenix,AZ,85004.0,1987.0
502,5863.0,,ROOSEVELT ST & 9TH ST,Phoenix,,,,932 N 9TH ST,Phoenix,AZ,85006.0,3218.0
503,5867.0,,ROOSEVELT ST & PATRICIO ST,Phoenix,,,,1602 E ROOSEVELT ST,Phoenix,AZ,85006.0,3678.0
504,5868.0,,ROOSEVELT ST & 31ST ST,Phoenix,,,,1016 N 32ND ST,Tempe,AZ,85008.0,5107.0
505,5870.0,,SHEA BLVD & 58TH ST,Phoenix,,,,5740 E SHEA BLVD,Phoenix,AZ,85254.0,4843.0
506,5877.0,,SHEA BLVD & 36TH ST,Phoenix,,,,3531 E BECKER LN,New River,AZ,85028.0,3316.0
507,5878.0,,SHEA BLVD & 38TH ST,Phoenix,,,,10601 N 37TH WAY,New River,AZ,85028.0,3412.0
508,5879.0,,SHEA BLVD & 40TH ST,Phoenix,,,,10601 N 39TH WAY,New River,AZ,85028.0,3420.0
509,5880.0,,SHEA BLVD & 42ND ST,Phoenix,,,,4140 E SHEA BLVD,New River,AZ,85028.0,
510,5881.0,,SHEA BLVD & 44TH ST,Phoenix,,,,4344 E SHEA BLVD,New River,AZ,85028.0,3527.0
511,5882.0,,SHEA BLVD & 46TH ST,Phoenix,,,,4530 E SHEA BLVD,New River,AZ,85028.0,6065.0
512,5883.0,,SHEA BLVD & 51ST PL,Phoenix,,,,5122 E SHEA BLVD,Phoenix,AZ,85254.0,4622.0
513,5884.0,,SHEA BLVD & 54TH ST,Phoenix,,,,5320 E SHEA BLVD,Phoenix,AZ,85254.0,4793.0
514,5885.0,,SHEA BLVD & 56TH ST,Phoenix,,,,5540 E SHEA BLVD,Phoenix,AZ,85254.0,4753.0
515,5886.0,,SHEA BLVD & 60TH PL,Phoenix,,,,10604 N 60TH PL,Phoenix,AZ,85254.0,5405.0
516,5887.0,,SHEA BLVD & 64TH ST,Phoenix,,,,6338 E SHEA BLVD,Phoenix,AZ,85254.0,5428.0
517,5897.0,,SHEA BLVD & TATUM BLVD,Phoenix,,,,4740 E SHEA BLVD,New River,AZ,85028.0,6086.0
518,5904.0,,SKY HARBOR AIRPORT - AIRPORT POLICE BLDG,Phoenix,,,,2908 E SKY HARBOR BLVD,Phoenix,AZ,85034.0,4412.0
519,5908.0,,SOUTHERN AVE & 12TH ST,Phoenix,,,,5837 S 11TH ST,Phoenix,AZ,85040.0,3178.0
520,5909.0,,SOUTHERN AVE & 22ND ST,Phoenix,,,,2125 E HUNTINGTON DR,Phoenix,AZ,85040.0,3468.0
521,5910.0,,SOUTHERN AVE & 27TH PL,Phoenix,,,,2742 E SOUTHERN AVE,Phoenix,AZ,85040.0,3622.0
522,5911.0,,SOUTHERN AVE & 46TH ST,Phoenix,,,,4542 E SOUTHERN AVE,Phoenix,AZ,85042.0,4013.0
523,5915.0,,SOUTHERN AVE & OLD SOUTHERN AVE,Phoenix,,,,2960 E SOUTHERN AVE,Phoenix,AZ,85040.0,3713.0
524,5916.0,,SOUTHERN AVE & 16TH ST,Phoenix,,,,1544 E SOUTHERN AVE,Phoenix,AZ,85040.0,3532.0
525,5917.0,,SOUTHERN AVE & 18TH ST,Phoenix,,,,1750 E SOUTHERN AVE,Phoenix,AZ,85040.0,3353.0
526,5918.0,,SOUTHERN AVE & 24TH ST,Phoenix,,,,2361 E HUNTINGTON DR,Phoenix,AZ,85040.0,5407.0
527,5920.0,,SOUTHERN AVE & 32ND ST,Phoenix,,,,3136 E SOUTHERN AVE,Phoenix,AZ,85040.0,3717.0
528,5922.0,,SOUTHERN AVE & 34TH PL,Phoenix,,,,3402 E SOUTHERN AVE,Phoenix,AZ,85040.0,3847.0
529,5923.0,,SOUTHERN AVE & 36TH ST,Phoenix,,,,3544 E SOUTHERN AVE,Phoenix,AZ,85040.0,3849.0
530,5924.0,,SOUTHERN AVE & 38TH ST,Phoenix,,,,3730 E SOUTHERN AVE,Phoenix,AZ,85040.0,3958.0
531,5926.0,,SOUTHERN AVE & 40TH ST,Phoenix,,,,3930 E SOUTHERN AVE,Phoenix,AZ,85040.0,3962.0
532,5928.0,,SOUTHERN AVE & 42ND ST,Phoenix,,,,4169 E HUNTINGTON DR,Phoenix,AZ,85040.0,3929.0
533,5929.0,,SOUTHERN AVE & 44TH PL,Phoenix,,,,5842 S 44TH PL,Phoenix,AZ,85040.0,4056.0
534,5930.0,,SOUTHERN AVE & 48TH ST,Phoenix,,,,4724 E SOUTHERN AVE,Phoenix,AZ,85042.0,4151.0
535,5931.0,,SOUTHERN AVE & 4TH ST,Phoenix,,,,312 E SOUTHERN AVE,Phoenix,AZ,85040.0,3044.0
536,5933.0,,SOUTHERN AVE & 7TH ST,Phoenix,,,,600 E SOUTHERN AVE,Phoenix,AZ,85040.0,3049.0
537,5934.0,,SOUTHERN AVE & 9TH ST,Phoenix,,,,850 E SOUTHERN AVE,Phoenix,AZ,85040.0,3145.0
538,5966.0,,SOUTHERN AVE & 14TH PL,Phoenix,,,,1429 E HUNTINGTON DR,Phoenix,AZ,85040.0,3554.0
539,5967.0,,SOUTHERN AVE & 20TH ST,Phoenix,,,,1936 E SOUTHERN AVE,Phoenix,AZ,85040.0,3357.0
540,5968.0,,SOUTHERN AVE & 25TH ST,Phoenix,,,,5835 S 25TH ST,Phoenix,AZ,85040.0,3630.0
541,5972.0,,THOMAS RD & 12TH ST,Phoenix,,,,145 E COUNTRY CLUB DR,Phoenix,AZ,85014.0,5438.0
542,5973.0,,THOMAS RD & 31ST ST,Phoenix,,,,3130 E THOMAS RD,Avondale,AZ,85016.0,8016.0
543,5974.0,,THOMAS RD & 34TH ST,Phoenix,,,,3340 E THOMAS RD,Maricopa,AZ,85018.0,7303.0
544,5975.0,,THOMAS RD & DAYTON ST,Phoenix,,,,77 E COUNTRY CLUB DR,Phoenix,AZ,85014.0,5436.0
545,5976.0,,THOMAS RD & ST THERESA,Phoenix,,,,5000 E THOMAS RD,Maricopa,AZ,85018.0,7913.0
546,5977.0,,THOMAS RD & 14TH ST,Phoenix,,,,1366 E THOMAS RD,Phoenix,AZ,85014.0,5738.0
547,5978.0,,THOMAS RD & 16TH ST,Phoenix,,,,2902 N 16TH ST,Avondale,AZ,85016.0,7606.0
548,5979.0,,THOMAS RD & 18TH ST,Phoenix,,,,1726 E THOMAS RD,Avondale,AZ,85016.0,7604.0
549,5980.0,,THOMAS RD & SR 51 FWY,Phoenix,,,,1930 E THOMAS RD,Avondale,AZ,85016.0,7711.0
550,5981.0,,THOMAS RD & 24TH ST,Phoenix,,,,2342 E THOMAS RD,Avondale,AZ,85016.0,7828.0
551,5982.0,,THOMAS RD & 26TH ST,Phoenix,,,,2546 E THOMAS RD,Avondale,AZ,85016.0,7914.0
552,5983.0,,THOMAS RD & 28TH ST,Phoenix,,,,2728 E THOMAS RD,Avondale,AZ,85016.0,8226.0
553,5984.0,,THOMAS RD & 30TH ST,Phoenix,,,,2950 E THOMAS RD,Avondale,AZ,85016.0,8035.0
554,5985.0,,THOMAS RD & 32ND ST,Phoenix,,,,3130 E THOMAS RD,Avondale,AZ,85016.0,8016.0
555,5986.0,,THOMAS RD & 36TH ST,Phoenix,,,,3544 E THOMAS RD,Maricopa,AZ,85018.0,7412.0
556,5987.0,,THOMAS RD & 38TH ST,Phoenix,,,,3812 E THOMAS RD,Maricopa,AZ,85018.0,7510.0
557,5988.0,,THOMAS RD & 3RD ST,Phoenix,,,,2902 N 3RD ST,Phoenix,AZ,85012.0,3001.0
558,5989.0,,THOMAS RD & 40TH ST,Phoenix,,,,3930 E THOMAS RD,Maricopa,AZ,85018.0,7512.0
559,5990.0,,THOMAS RD & 42ND ST,Phoenix,,,,4144 E THOMAS RD,Maricopa,AZ,85018.0,7516.0
560,5991.0,,THOMAS RD & 44TH ST,Phoenix,,,,2902 N 44TH ST,Maricopa,AZ,85018.0,7204.0
561,5992.0,,THOMAS RD & 46TH ST,Phoenix,,,,4550 E THOMAS RD,Maricopa,AZ,85018.0,7610.0
562,5993.0,,THOMAS RD & 52ND ST,Phoenix,,,,5130 E THOMAS RD,Maricopa,AZ,85018.0,7915.0
563,5994.0,,THOMAS RD & 54TH ST,Phoenix,,,,5338 E THOMAS RD,Maricopa,AZ,85018.0,8012.0
564,5995.0,,THOMAS RD & 56TH ST,Phoenix,,,,5544 E THOMAS RD,Maricopa,AZ,85018.0,8157.0
565,5998.0,,THOMAS RD & 7TH ST,Phoenix,,,,540 E THOMAS RD,Phoenix,AZ,85012.0,3204.0
566,6010.0,,THOMAS RD & 22ND ST,Phoenix,,,,2150 E THOMAS RD,Avondale,AZ,85016.0,7824.0
567,6012.0,,THOMAS RD & 47TH PL,Phoenix,,,,4716 E THOMAS RD,Maricopa,AZ,85018.0,7712.0
568,6015.0,,THOMAS RD & 21ST ST,Phoenix,,,,2036 E THOMAS RD,Avondale,AZ,85016.0,7713.0
569,6016.0,,THUNDERBIRD RD & 42ND PL,Phoenix,,,,4217 E LUDLOW DR,Phoenix,AZ,85032.0,5826.0
570,6017.0,,THUNDERBIRD RD & 1ST ST,Phoenix,,,,13402 N 1ST ST,Phoenix,AZ,85022.0,4702.0
571,6018.0,,THUNDERBIRD RD & 34TH PL,Phoenix,,,,14002 N 34TH PL,Phoenix,AZ,85032.0,5309.0
572,6019.0,,THUNDERBIRD RD & 36TH ST,Phoenix,,,,3538 E THUNDERBIRD RD,Phoenix,AZ,85032.0,5334.0
573,6020.0,,THUNDERBIRD RD & 37TH PL,Phoenix,,,,3702 E THUNDERBIRD RD,Phoenix,AZ,85032.0,5707.0
574,6021.0,,THUNDERBIRD RD & 3RD ST,Phoenix,,,,13226 N 3RD WAY,Phoenix,AZ,85022.0,5245.0
575,6022.0,,THUNDERBIRD RD & 40TH ST,Phoenix,,,,3868 E THUNDERBIRD RD,Phoenix,AZ,85032.0,5761.0
576,6023.0,,THUNDERBIRD RD & 44TH ST,Phoenix,,,,4379 E LUDLOW DR,Phoenix,AZ,85032.0,5832.0
577,6024.0,,THUNDERBIRD RD & 46TH ST,Phoenix,,,,4601 E LUDLOW DR,Phoenix,AZ,85032.0,5578.0
578,6025.0,,THUNDERBIRD RD & 7TH ST,Phoenix,,,,678 E THUNDERBIRD RD,Phoenix,AZ,85022.0,5231.0
579,6026.0,,THUNDERBIRD RD & CAVE CREEK RD,Phoenix,,,,12218 N CAVE CREEK RD,Phoenix,AZ,85022.0,5829.0
580,6027.0,,THUNDERBIRD RD & POINTE GOLF CLUB DR,Phoenix,,,,1239 E CAPTAIN DREYFUS AVE,Phoenix,AZ,85022.0,4939.0
581,6028.0,,THUNDERBIRD RD & TATUM BLVD,Phoenix,,,,4728 E THUNDERBIRD RD,Phoenix,AZ,85032.0,5541.0
582,6029.0,,UNION HILLS DR & 44TH ST,Phoenix,,,,4375 E UNION HILLS DR,Phoenix,AZ,85050.0,3311.0
583,6030.0,,UNION HILLS DR & 9TH ST,Phoenix,,,,901 E RENEE DR,Phoenix,AZ,85024.0,2917.0
584,6031.0,,UNION HILLS DR & 12TH ST,Phoenix,,,,1127 E RENEE DR,Phoenix,AZ,85024.0,2946.0
585,6032.0,,UNION HILLS DR & 16TH ST,Phoenix,,,,18852 N 14TH ST,Phoenix,AZ,85024.0,2955.0
586,6033.0,,UNION HILLS DR & 20TH ST,Phoenix,,,,1953 E RENEE DR,Phoenix,AZ,85024.0,3063.0
587,6034.0,,UNION HILLS DR & 22ND ST,Phoenix,,,,2151 E ROCKWOOD DR,Phoenix,AZ,85024.0,3064.0
588,6035.0,,UNION HILLS DR & 28TH ST,Phoenix,,,,2801 E RENEE DR,Phoenix,AZ,85050.0,3443.0
589,6036.0,,UNION HILLS DR & 30TH ST,Phoenix,,,,18610 N 30TH ST,Phoenix,AZ,85050.0,3408.0
590,6038.0,,UNION HILLS DR & 32ND ST,Phoenix,,,,3196 E UNION HILLS DR,Phoenix,AZ,85050.0,3426.0
591,6039.0,,UNION HILLS DR & 34TH ST,Phoenix,,,,3355 E RENEE DR,Phoenix,AZ,85050.0,3268.0
592,6040.0,,UNION HILLS DR & 36TH ST,Phoenix,,,,3547 E RENEE DR,Phoenix,AZ,85050.0,3248.0
593,6041.0,,UNION HILLS DR & 40TH ST,Phoenix,,,,18380 N 40TH ST,Phoenix,AZ,85032.0,1466.0
594,6042.0,,UNION HILLS DR & 42ND ST,Phoenix,,,,4223 E RENEE DR,Phoenix,AZ,85050.0,3372.0
595,6043.0,,UNION HILLS DR & 4TH ST,Phoenix,,,,325 E RENEE DR,Phoenix,AZ,85024.0,2856.0
596,6044.0,,UNION HILLS DR & 7TH ST,Phoenix,,,,545 E RENEE DR,Phoenix,AZ,85024.0,2852.0
597,6045.0,,UNION HILLS DR & CAVE CREEK RD,Phoenix,,,,2340 E UNION HILLS DR,Phoenix,AZ,85024.0,3024.0
598,6046.0,,UNION HILLS DR & TATUM BLVD,Phoenix,,,,4750 E UNION HILLS DR,Phoenix,AZ,85050.0,3363.0
599,6047.0,,UNION HILLS DR -- 19TH ST & 16TH WY,Phoenix,,,,1700 E UNION HILLS DR,Phoenix,AZ,85024.0,3033.0
600,6048.0,,UNION HILLS DR & 25TH PL,Phoenix,,,,2541 E JASON DR,Phoenix,AZ,85050.0,3131.0
601,6049.0,,UNION HILLS DR & 45TH WY,Phoenix,,,,4750 E UNION HILLS DR,Phoenix,AZ,85050.0,3363.0
602,6081.0,,UNIVERSITY DR & 36TH ST,Phoenix,,,,2860 S 36TH ST,Phoenix,AZ,85034.0,7237.0
603,6082.0,,UNIVERSITY DR & 38TH ST,Phoenix,,,,3732 E UNIVERSITY DR,Phoenix,AZ,85034.0,7212.0
604,6083.0,,UNIVERSITY DR & 40TH ST,Phoenix,,,,3922 E UNIVERSITY DR,Phoenix,AZ,85034.0,7223.0
605,6084.0,,UNIVERSITY DR & 42ND ST,Phoenix,,,,4130 E UNIVERSITY DR,Phoenix,AZ,85034.0,7314.0
